# x y
936.142 559.881
909.359 455.631
892.833 408.679
896.298 416.127
891.129 404.728
881.614 373.575
900.262 426.594
939.525 574.097
899.788 412.63
882.622 384.45
943.249 589.717
906.019 436.44
888.835 404.459
899.607 418.758
886.464 400.188
939.075 574.264
924.673 520.531
892.625 415.432
892.159 412.612
885.419 384.563
942.759 587.867
890.239 409.993
893.842 405.09
897.604 409.665
903.472 443.797
924.41 521.542
923.139 523.001
899.324 431.405
887.138 399.402
932.68 552.432
881.217 374.987
903.138 451.901
899.67 444.107
896.285 414.799
918.931 498.449
872.844 354.101
878.994 372.544
894.232 424.653
885.519 396.852
896.633 415.285
890.51 404.347
890.255 395.797
903.064 454.548
870.366 347.072
875.776 360.064
899.584 434.402
902.419 420.259
915.054 487.435
915.286 483.728
892.695 410.868
910.465 473.988
920.366 499.664
912.973 466.544
899.478 445.006
923.683 508.273
905.629 433.081
903.558 438.048
900.843 421.891
912.287 465.235
901.549 441.321
900.526 432.583
911.779 468.71
893.156 421.757
887.79 405.559
903.932 447.157
906.158 450.855
894.201 405.473
906.872 466.718
924.404 526.176
895.352 415.572
903.847 453.626
914.351 470.346
926.37 521.813
924.921 528.589
898.171 427.412
914.369 472.35
891.967 417.234
900.474 417.551
904.502 461.459
900.507 416.805
931.221 538.609
911.424 471.086
925.458 530.67
907.802 442.855
940.597 582.905
905.564 437.892
893.263 418.528
900.922 435.056
887.052 388.953
914.155 475.127
929.119 540.664
897.303 412.088
927.312 524.225
932.943 554.322
925.54 520.166
899.342 437.521
902.737 449.162
917.068 503.791
892.868 414.348
904.369 448.37
916.352 483.725
919.269 496.421
922.984 514.743
905.129 434.79
887.315 391.238
897.019 407.345
926.704 519.831
913.835 478.152
927.702 530.879
929.005 531.488
895.377 401.585
936.637 564.245
926.969 531.38
886.558 400.398
898.108 416.026
926.648 529.401
904.884 460.145
917.017 482.935
909.372 477.819
901.234 432.014
899.322 444.318
913.099 487.012
895.014 417.339
901.646 436.537
934.014 558.045
931.499 549.445
927.303 533.82
924.06 527.513
877.56 367.843
931.756 550.688
890.1 399.937
900.356 417.521
926.723 525.868
891.64 395.442
929.109 543.682
929.113 544.593
880.942 368.363
895.888 420.774
898.096 433.681
902.795 435.298
932.068 546.336
902.271 435.455
914.552 488.045
904.16 440.775
916.127 494.98
902.921 443.359
928.796 537.149
908.756 461.276
892.38 400.58
877.438 360.715
934.399 555.858
898.759 440.177
901.295 437.347
883.998 380.311
877.856 368.721
913.342 490.275
879.674 368.732
909.309 458.111
901.097 427.888
897.449 431.332
912.231 482.459
908.069 451.167
909.401 476.92
910.771 472.273
924.188 522.203
905.489 444.56
879.787 371.343
926.589 532.502
935.813 566.562
887.99 387.011
896.089 433.443
924.383 519.403
902.059 448.676
899.464 415.514
910.329 469.857
892.749 417.894
892.306 396.697
929.047 529.471
895.67 427.294
923.339 512.341
900.669 439.769
909.852 461.873
915.738 483.455
882.137 386.129
912.492 476.114
916.448 491.248
901.05 433.26
901.307 434.638
898.026 421.879
909.644 451.627
939.902 577.539
937.87 571.012
913.304 476.458
922.85 510.947
891.59 409.857
886.101 390.783
883.769 384.454
902.618 443.11
916.621 486.726
885.16 394.737
897.11 421.683
899.424 424.243
884.971 391.47
903.513 450.323
896.352 428.272
906.51 456.356
898.929 437.568
898.349 424.989
939.855 576.868
877.25 361.893
891.4 393.304
916.499 496.608
904.026 429.485
905.604 445.146
883.897 376.852
902.223 442.026
910.918 463.632
897.908 411.822
910.239 471.358
903.741 447.009
917.361 483.52
900.266 432.051
883.417 382.545
901.11 422.61
918.108 500.415
932.038 550.058
888.019 384.505
939.397 577.502
911.062 476.365
892.219 418.697
915.819 483.447
889.679 389.85
931.819 550.974
928.718 528.928
937.562 566.678
898.121 428.255
893.748 401.627
924.307 518.402
900.376 428.418
931.02 538.082
916.663 483.234
884.331 388.701
884.897 379.436
884.212 407.095
906.415 483.754
880.149 380.573
860.804 348.981
903.245 467.977
866.628 360.912
891.351 422.589
908.235 481.29
937.992 577.003
861.912 347.392
885.448 407.615
886.502 419.788
864.277 353.493
892.337 435.138
876.681 389.673
858.533 344.279
875.838 388.206
882.538 409.165
905.033 478.274
867.511 346.399
889.2 414.011
890.697 422.844
869.959 357.937
876.649 373.661
869.204 355.54
925.528 539.073
889.757 418.988
861.31 341.904
909.561 484.825
895.691 435.795
888.007 429.09
895.208 433.858
891.577 435.618
878.708 394.706
890.506 436.391
865.333 340.365
905.869 476.477
917.844 516.247
895.507 440.406
921.314 519.028
865.798 341.221
924.371 533.97
897.686 450.216
884.21 419.291
873.689 384.887
931.824 554.252
891.503 439.893
937.47 575.422
876.378 389.99
932.886 563.898
940.301 585.176
939.601 580.644
863.55 349.6
874.105 364.474
917.015 509.585
893.808 429.318
925.645 535.39
917.288 513.747
859.193 342.658
877.815 383.647
909.38 489.357
875.969 383.729
865.369 352.126
877.929 391.536
873.038 364.462
922.37 524.008
905.566 474.603
875.805 369.034
913.368 499.178
873.94 387.084
921.333 520.077
883.68 418.487
868.368 365.389
872.781 356.552
883.125 393.75
914.324 508.493
862.52 348.651
860.54 345.534
864.677 348.456
909.415 489.246
870.672 380.238
921.219 526.989
875.761 386.31
897.464 441.864
862.34 341.343
857.102 336.922
909.167 482.905
881.812 413.255
873.775 375.932
877.221 388.129
884.298 419.735
874.576 378.229
872.775 360.39
878.356 399.886
874.078 364.74
883.612 394.387
866.432 343.678
878.333 383.241
902.866 464.266
862.039 341.5
938.975 579.881
880.427 401.134
864.675 356.265
869.157 371.849
877.479 392.936
929.259 547.003
878.914 401.14
891.756 426.063
869.339 353.854
940.521 584.05
897.64 446.569
916.251 503.741
895.418 443.514
920.127 525.37
855.203 333.52
916.003 506.18
885.377 410.508
870.006 348.637
868.743 361.655
862.96 356.832
904.927 474.772
918.536 517.301
873.175 358.037
901.228 455.721
863.148 347.287
915.815 502.472
866.36 350.153
863.004 356.29
875.953 386.771
875.723 367.239
870.622 359.972
865.21 344.712
890.28 434.875
880.456 393.621
871.035 372.839
880.835 395.03
887.768 418.724
938.641 579.608
873.92 360.241
887.977 421.617
865.66 346.55
902.167 468.212
873.542 363.758
881.853 387.877
886.939 415.85
916.205 506.178
878.477 391.99
899.612 447.598
877.97 376.619
869.189 355.481
882.763 400.016
914.397 497.287
865.879 358.964
866.257 364.064
940.714 586.022
867.207 339.998
889.316 419.565
908.603 477.591
925.242 534.608
867.221 360.985
916.288 510.041
876.476 395.095
893.682 434.167
868.781 361.064
895.192 451.164
894.116 449.305
878.737 385.236
875.568 375.002
881.584 405.739
892.273 436.612
906.934 483.301
899.418 451.839
858.91 335.451
894.447 431.516
914.781 505.038
884.27 410.836
893.305 438.941
909.144 488.763
877.668 374.675
893.883 427.304
868.301 353.157
862.819 353.613
878.948 398.872
905.287 479.378
876.571 368.434
859.803 342.208
876.041 382.202
877.559 391.568
885.168 403.618
885.69 401.104
868.174 342.434
899.335 451.032
878.663 378.774
917.991 515.305
897.245 455.141
866.539 366.527
887.738 417.875
865.542 339.012
880.146 390.476
865.074 363.959
883.489 403.524
881.682 389.172
855.011 334.611
867.568 361.187
875.923 391.215
866.421 365.112
863.526 347.571
869.214 362.588
888.342 424.482
896.799 445.248
919.109 518.074
899.923 458.241
867.251 346.659
882.178 404.929
869.728 354.748
913.523 506.803
894.291 434.066
928.679 551.43
881.444 410.963
890.547 425.566
888.792 410.548
879.156 394.444
881.88 393.166
913.549 496.148
895.848 435.448
879.61 392.535
863.38 350.16
878.536 377.996
910.078 483.014
906.342 475.912
914.051 496.615
881.877 406.681
927.816 543.657
908.361 488.233
902.222 468.936
871.408 368.489
906.013 474.662
917.664 510.485
902.349 472.762
883.652 394.997
895.272 433.928
870.248 352.874
878.993 377.219
882.338 400.804
924.24 532.769
889.826 422.961
859.966 338.62
898.258 458.912
911.172 488.913
881.734 412.75
896.98 450.233
888.771 433.509
883.257 408.508
909.595 490.94
893.034 437.547
941.428 589.045
895.602 448.764
916.699 511.278
893.539 438.198
873.063 373.496
876.849 395.458
873.82 363.355
921.467 526.502
864.219 348.485
858.948 337.126
881.18 401.277
893.607 447.956
874.349 373.912
922.881 525.191
859.783 343.389
887.677 407.928
871.512 369.38
889.633 413.813
926.117 542.324
881.627 388.609
863.978 349.062
905.043 481.697
884.87 420.288
875.612 379.054
900.386 451.552
925.675 540.792
878.899 404.189
912.403 494.587
904.285 472.231
904.192 475.25
871.74 380.176
877.763 379.974
927.949 544.507
885.606 414.405
914.822 499.162
915.291 501.061
888.778 416.649
926.571 542.109
893.503 427.2
893.938 427.011
873.803 377.544
932.861 560.89
884.612 399.676
901.899 455.587
870.082 369.668
867.928 361.88
889.371 414.523
868.462 342.25
883.599 397.672
889.358 415.004
868.835 343.048
868.124 372.982
924.934 537.493
866.564 345.129
859.253 337.962
938.707 578.788
917.107 511.363
879.531 383.223
892.463 430.454
932.958 560.948
871.123 377.007
876.727 372.298
860.975 344.573
898.144 453.685
879.65 380.197
905.093 464.72
882.54 405.638
867.748 342.149
860.724 345.995
879.145 379.084
873.777 385.633
885.641 401.149
876.402 383.799
894.023 434.729
891.441 423.743
867.176 359.156
891.977 431.983
890.632 437.466
923.807 533.084
867.795 370.981
877.91 376.043
893.281 440.087
909.301 491.968
864.136 351.636
895.2 430.888
919.059 520.136
923.205 532.725
881.825 408.786
876.196 392.841
880.843 386.974
882.158 403.014
895.706 453.542
871.987 368.396
882.256 409.713
873.187 385.394
863.702 356.729
872.769 356.843
914.434 501.994
935.909 570.668
879.354 398.161
894.959 439.086
900.997 462.744
881.636 400.981
870.434 370.882
939.695 580.384
895.64 439.444
877.501 373.882
871.947 365.382
895.844 454.175
919.544 521.31
901.122 469.751
863.556 356.114
860.782 344.866
881.05 404.31
908.348 488.409
863.439 351.279
865.889 354.113
857.181 340.774
886.979 427.075
867.862 347.079
874.317 389.727
859.727 337.41
912.932 493.682
885.183 401.064
892.713 431.568
899.772 461.37
895.337 448.37
858.519 338.956
863.78 349.172
857.123 334.781
919.139 518.601
896.242 454.866
873.747 359.475
881.638 409.898
892.352 433.778
876.26 376.955
923.145 533.852
905.881 481.315
926.522 543.301
870.323 347.947
879.915 391.252
865.891 346.253
869.174 343.628
876.479 371.549
931.666 556.861
860.4 348.044
920.087 520.36
914.52 500.055
857.965 339.141
871.508 369.193
891.858 423.099
901.349 454.212
866.401 366.23
872.104 372.166
865.422 342.9
865.739 359.33
922.234 531.331
882.558 407.214
905.894 471.659
862.139 354.457
871.918 356.283
868.787 358.136
892.072 429.025
877.398 398.315
862.545 342.368
882.551 411.765
931.959 559.392
866.252 367.231
890.105 428.295
919.776 517.868
864.06 346.825
933.666 560.305
894.499 450.389
917.664 515.692
905.095 482.005
885.022 400.251
863.014 346.016
888.962 430.032
898.694 445.394
913.548 498.495
905.106 471.752
905.504 471.446
889.672 430.67
854.952 334.744
939.194 579.043
863.134 419.279
923.584 541.063
775.08 339.691
823.148 397.441
871.178 389.019
897.078 482.582
919.132 524.231
944.457 602.532
799.246 318.516
801.28 335.43
850.04 422.784
785.937 323.123
818.241 363.591
782.298 345.214
889.835 468.847
792.713 326.051
873.643 430.346
836.01 379.878
910.608 539.523
909.602 545.844
873.568 418.821
912.006 539.287
842.012 335.654
894.352 525.29
878.783 424.475
875.045 404.415
918.461 527.59
843.22 439.98
826.587 373.709
849.706 408.787
836.6 336.611
879.411 436.239
916.133 532.238
811.843 323.962
894.672 522.481
890.843 477.64
824.958 348.924
852.459 364.448
783.801 341.257
882.058 467.911
817.148 381.8
795.737 369.205
930.563 560.701
851.218 401.838
785.133 351.756
893.914 451.058
841.378 337.297
848.897 371.947
902.621 524.539
761.088 304.765
850.155 456.244
889.533 511.332
891.769 489.148
813.993 351.91
900.583 535.633
813.614 323.321
818.227 402.361
921.55 549.404
847.638 330.759
792.716 309.815
927.83 550.325
846.25 415.37
887.789 474.629
928.827 569.664
794.425 354.957
838.786 334.231
880.329 478.159
835.615 333.441
890.936 452.141
883.09 465.834
856.52 446.428
881.373 491.984
779.512 320.602
778.407 340.836
822.168 367.124
931.27 562.373
809.859 362.941
879.419 431.642
932.724 566.527
899.69 517.318
798.164 336.695
864.102 415.565
796.505 364.911
893.449 473.571
785.438 338.169
898.917 504.126
830.225 331.761
910.26 504.276
849.096 439.019
779.815 343.339
848.638 385.703
909.963 509.842
837.991 329.256
885.103 502.414
840.791 355.325
907.007 534.477
801.501 342.974
872.227 449.854
797.938 363.446
868.712 431.484
814.043 332.294
860.267 436.925
860.753 373.742
823.251 349.054
853.34 408.978
856.882 408.422
909.027 532.947
840.825 343.261
879.268 417.374
837.062 385.88
797.56 348.71
800.012 348.286
854.748 397.093
877.653 403.244
880.39 488.415
880.988 439.431
847.516 365.978
892.257 481.535
930.774 581.732
788.785 329.53
892.112 474.627
766.511 310.05
809.546 344.168
835.9 395.411
788.429 343.551
771.207 309.31
833.962 327.845
862.046 364.821
884.635 488.207
898.97 491.912
778.359 305.238
799.652 327.463
816.918 362.158
923.512 569.062
907.772 546.092
854.673 448.363
835.483 334.267
877.219 460.124
802.134 314.249
895.152 453.464
858.155 376.499
815.828 394.689
780.86 328.619
870.282 456.821
870.626 422.65
905.453 523.725
848.649 430.732
878.042 449.431
802.527 319.877
831.435 360.399
861.847 441.73
910.332 504.095
848.735 343.22
918.126 556.991
826.193 357.86
909.554 530.349
841.491 398.277
865.583 475.762
880.502 500.535
871.504 433.228
922.798 560.975
879.78 485.796
910.48 527.422
856.403 418.403
912.117 525.501
757.334 295.111
852.44 451.265
840.842 440.294
822.917 339.403
910.005 534.486
888.791 491.065
863.212 403.529
831.849 374.732
862.381 448.676
891.051 481.585
845.399 348.323
881.274 487.094
883.331 491.661
884.279 466.929
921.781 561.009
858.604 444.397
896.363 501.053
900.681 534.949
836.56 407.37
870.408 464.993
900.178 525.521
874.972 494.225
813.574 339.519
899.784 520.383
861.354 358.117
848.61 425.622
882.336 416.01
762.959 310.345
818.618 393.088
859.987 367.521
778.908 325.938
860.133 439.777
857.034 378.851
845.23 448.02
818.358 399.034
815.625 368.931
852.713 387.828
764.162 319.164
893.614 502.835
842.696 386.07
923.337 563.464
852.298 345.065
860.149 441.898
834.475 369.937
871.021 421.76
870.594 465.956
834.006 400.764
858.436 376.698
913.352 519.793
836.845 354.345
772.591 324.26
798.853 346.495
843.181 415.497
868.505 387.438
798.322 341.832
882.532 421.991
776.076 328.792
781.081 317.345
753.738 306.037
870.164 383.227
746.302 292.772
928.676 568.542
865.681 385.426
789.267 358.779
905.799 540.537
818.79 349.281
911.653 515.5
804.24 345.208
840.465 359.962
799.134 312.837
892.424 521.557
766.107 318.712
877.772 466.069
784.413 339.903
828.576 344.01
832.999 419.518
869.145 419.583
841.662 405.978
852.403 427.046
819.046 390.886
882.683 501.23
796.544 331.801
891.135 461.17
842.831 353.196
858.813 465.427
828.729 368.125
902.345 501.695
869.801 456.751
898.545 484.13
903.052 514.478
789.86 334.239
923.132 560.946
851.082 429.942
843.115 422.476
848.916 414.236
816.054 380.818
856.279 377.596
903.649 536.545
900.069 503.646
846.541 415.149
870.375 485.019
845.918 413.079
915.942 520.898
844.927 388.092
881.001 499.676
810.585 365.653
785.266 327.546
860.27 443.388
805.33 351.05
916.54 536.792
798.355 312.323
821.169 382.473
818.21 344.948
882.15 487.473
792.542 326.46
893.752 497.493
870.142 464.229
887.329 508.876
842.285 405.945
769.286 310.033
870.848 476.52
795.926 355.787
834.78 373.188
864.719 453.342
870.387 387.228
912.084 526.834
854.328 425.011
859.651 451.131
848.945 445.011
849.127 399.298
887.209 464.943
866.887 404.525
785.868 328.851
905.261 498.964
862.295 374.414
790.066 318.538
896.666 492.776
887.232 484.377
830.462 365.584
824.288 409.924
858.934 402.528
765.537 300.773
825.387 383.597
859.009 434.517
882.202 480.637
840.708 386.48
894.204 492.695
805.92 335.707
845.412 380.795
899.946 486.231
863.489 362.54
780.569 305.802
773.731 307.728
783.01 326.131
881.582 475.63
890.628 467.721
876.826 489.809
854.681 409.181
792.626 338.553
827.021 372.11
827.508 407.699
927.17 573.928
871.472 449.035
902.1 526.537
887.536 467.965
823.128 398.05
810.456 365.164
762.446 315.784
825.837 360.961
875.245 475.157
865.164 434.77
864.725 422.084
801.901 313.163
864.461 444.626
881.708 492.818
837.079 408.488
875.825 462.763
810.207 355.464
747.71 292.473
832.304 425.367
806.236 354.993
885.176 464.969
828.427 389.289
884.517 485.205
842.305 442.538
872.662 484.419
787.289 314.362
788.426 339.008
815.843 326.91
910.139 521.284
803.942 359.889
878.509 468.819
778.609 344.377
807.563 375.806
913.222 527.331
854.774 396.008
816.627 341.313
849.645 351.786
847.529 366.415
889.022 508.541
936.293 574.763
825.781 322.367
826.004 414.193
917.268 534.448
903.03 513.438
796.917 363.839
833.06 349.696
909.73 532.866
769.137 327.118
854.793 338.127
866.783 470.56
852.317 417.91
870.67 477.932
864.893 454.038
845.551 385.79
855.19 373.976
829.865 398.848
879.959 500.627
842.135 398.775
782.878 329.452
884.881 475.314
778.405 302.88
865.993 414.777
879.974 479.423
775.273 331.758
856.856 366.041
834.521 388.053
882.829 438.007
824.566 402.989
795.676 311.582
888.095 480.524
837.297 349.38
761.826 315.86
866.893 387.342
849.604 421.824
814.198 336.886
902.689 534.241
825.593 406.09
853.286 355.702
815.345 336.106
877.29 434.482
863.748 466.487
863.465 398.644
837.503 336.236
840.37 413.329
793.91 354.948
833.489 413.075
927.906 573.757
911.022 545.95
856.116 359.067
874.957 413.255
858.103 430.712
853.079 449.607
882.044 421.783
865.945 396.409
859.335 437.208
845.055 417.47
863.533 473.394
863.883 474.744
806.923 375.909
813.618 390.44
923.696 537.488
852.931 423.611
828.063 364.083
900.351 483.604
768.172 301.046
822.976 372.485
860.589 371.814
836.088 368.65
857.417 462.537
853.656 458.534
913.45 545.801
886.526 508.076
921.472 538.075
905.508 509.533
891.288 453.91
879.404 448.656
854.547 454.857
868.014 434.519
832.615 369.287
843.035 411.739
866.979 380.333
861.172 364.728
897.539 472.33
812.361 396.068
791.461 348.636
834.276 331.339
874.996 427.107
816.254 398.184
827.241 393.928
821.688 371.553
851.218 355.772
808.812 384.358
866.449 409.764
834.298 348.789
852.373 370.372
851.001 375.534
864.216 474.576
917.525 543.962
750.318 295.923
883.038 488.331
826.59 398.678
746.639 295.153
873.468 467.123
923.921 568.885
761.904 308.144
842.326 403.869
790.751 344.631
930.727 560.507
860.061 419.684
828.113 340.108
794.387 344.326
863.614 472.398
848.076 442.588
903.557 527.606
852.116 346.9
925.069 545.518
808.548 368.338
786.092 332.077
812.627 364.056
899.511 471.925
841.62 436.953
856.086 414.668
842.224 335.986
857.437 344.672
877.349 427.717
805.706 354.359
767.36 323.114
826.986 350.133
809.776 329.614
847.984 366.305
892.66 498.929
791.478 319.472
767.931 302.106
851.964 369.821
891.272 457.296
781.525 311.867
864.202 387.156
894.249 514.052
843.267 378.063
802.182 364.827
866.188 401.516
942.729 598.305
811.668 342.103
789.756 326.339
863.727 477.071
823.818 394.094
917.523 538.23
874.797 486.146
841.573 426.866
861.89 432.653
812.098 396.578
805.877 324.546
851.48 429.761
847.401 349.596
915.52 525.266
891.193 505.083
914.794 555.908
867.643 435.444
884.618 459.414
861.198 462.809
803.031 371.611
890.04 463.518
899.242 472.86
839.623 381.546
835.874 367.387
856.807 375.184
938.036 594.067
872.553 469.303
768.939 302.254
916.294 540.996
845.905 423.693
907.141 494.435
815.378 322.196
790.78 337.831
852.574 337.167
887.85 453.16
865.71 423.052
922.108 554.987
876.595 453.979
880.156 411.497
906.459 511.652
873.204 456.142
881.415 443.268
847.863 417.428
861.861 366.354
896.163 510.163
895.854 469.172
820.445 406.248
892.192 480.036
933.442 576.387
807.577 347.118
824.073 321.837
907.719 538.061
870.492 429.099
759.602 305.853
838.324 389.982
869.677 445.299
868.112 374.056
878.292 500.096
860.601 435.325
865.557 435.948
786.928 309.261
853.83 453.916
785.361 310.981
875.619 411.828
888.621 445.449
894.749 495.259
834.419 371.091
877.428 431.57
887.272 470.721
852.987 375.966
877.13 468.487
895.648 501.373
863.805 391.264
859.041 469.991
787.015 329.013
810.316 382.301
867.824 383.785
894.192 468.645
888.058 510.17
870.237 468.523
779.926 309.039
790.401 316.604
896.914 517.712
878.863 449.667
864.128 445.378
936.654 588.066
764.016 317.018
760.152 312.323
857.121 348.197
813.989 343.978
852.554 382.191
892.906 464.433
797.482 316.816
851.206 388.797
847.204 421.81
930.617 572.109
890.315 457.246
789.006 311.054
920.469 562.99
828.651 371.634
767.856 319.371
909.788 509.853
865.282 412.578
893.139 502.602
866.573 435.603
821.757 404.493
833.928 404.338
806.197 318.348
822.055 326.276
915.843 550.845
860.789 445.605
868.044 382.794
781.69 303.518
837.291 364.418
794.268 363.242
854.685 371.115
859.555 434.108
828.162 325.504
876.291 408.576
833.294 375.469
858.552 357.657
911.455 534.809
899.872 523.264
867.231 474.235
851.317 431.833
872.76 440.099
865.28 400.906
815.809 324.881
798.501 319.496
838.237 433.597
757.317 311.501
936.798 577.766
770.315 329.571
842.052 355.381
912.746 536.373
877.969 420.828
831.776 333.763
859.04 435.578
779.294 332.8
864.316 369.7
832.087 367.569
897.721 467.486
833.617 334.014
825.722 365.42
912.989 513.472
915.335 529.82
784.688 353.991
807.066 383.97
901.128 506.933
814.94 361.379
821.735 390.108
831.662 367.315
838.949 385.412
901.809 519.148
799.073 368.582
906.321 512.1
880.157 488.295
820.53 376.726
906.558 502.703
875.946 438.278
915.884 525.819
822.659 391.694
875.804 472.947
818.378 400.3
812.544 363.097
805.259 350.954
793.514 365.699
939.55 596.257
905.831 489.18
828.292 355.729
784.726 351.884
846.634 409.407
901.791 535.443
801.905 321.566
790.783 309.151
836.484 334.906
866.306 463.871
866.294 473.041
874.023 453.912
830.347 361.676
855.786 408.414
845.144 432.708
807.065 346.862
813.721 329.489
869.551 458.915
791.463 350.867
830.193 343.019
748.735 293.734
845.394 412.708
823.773 390.56
869.941 424.581
837.091 423.09
866.119 415.862
831.032 333.776
794.83 349.339
910.499 523.844
788.679 323.111
827.446 330.023
814.85 399.234
825.187 352.153
825.223 416.631
931.458 576.538
892.286 447.124
872.08 427.861
868.484 417.911
837.717 390.533
842.867 437.039
919.457 534.636
862.741 453.514
821.715 406.216
848.717 408.244
776.278 308.84
868.232 473.803
835.968 423.779
935.963 576.728
831.154 332.408
905.98 502.328
836.699 370.593
855.801 462.928
771.615 309.908
835.155 328.309
880.552 421.046
838.169 367.236
871.822 475.491
828.217 358.757
861.548 417.693
824.415 321.342
757.615 298.521
841.343 345.695
847.788 417.707
779.51 306.374
915.888 551.311
878.324 474.868
795.444 344.057
914.938 554.563
868.885 456.494
822.343 326.433
850.137 392.183
872.307 444.816
912.553 553.977
839.766 336.354
838.96 423.796
895.212 459.456
827.747 333.271
897.613 498.506
802.301 318.788
836.81 349.606
834.499 388.456
761.221 297.717
856.588 352.182
777.745 325.475
905.852 494.528
890.812 489.373
852.486 456.087
923.159 545.725
877.465 468.756
848.344 423.971
770.762 317.167
873.698 449.676
908.755 544.442
788.593 359.115
798.772 322.123
885.63 511.291
826.51 352.381
851.598 457.006
900.324 510.234
868.793 404.405
889.38 511.092
903.609 478.442
855.94 427.007
812.288 325.105
834.264 328.204
838.878 350.13
828.596 395.138
830.272 407.75
856.282 415.022
818.357 319.972
869.568 434.393
842.351 347.341
766.057 321.468
827.164 347
853.594 444.635
825.482 387.512
923.111 543.81
893.002 451.507
851.04 448.997
920.768 540.335
912.269 551.249
791.976 363.383
826.009 409.542
837.242 397.173
878.035 483.864
830.563 412.436
831.935 366.596
770.694 327.129
872.694 392.701
850.898 418.889
841.677 401.255
829.028 336.228
841.298 393.99
840.717 337.921
838.813 339.363
877.843 484.548
857.518 398.266
860.536 415.577
805.549 324.683
891.835 483.857
788.332 340.389
855.237 377.131
785.669 328.781
878.863 468.779
773.206 328.057
828.538 359.023
846.445 403.164
909.748 524.54
829.343 387.108
851.556 456.016
874.176 417.743
854.471 452.916
863.635 442.984
852.857 410.354
926.647 566.147
845.087 428.657
903.462 530.315
880.963 443.86
780.21 343.779
871.341 426.556
843.989 394.628
812.953 336.57
814.132 376.478
850.805 333.433
773.534 336.962
877.65 475.647
888.924 450.011
898.116 467.911
748.976 296.657
846.394 414.767
864.514 437.333
857.731 422.535
850.611 405.537
899.769 532.467
898.056 530.306
819.818 325.747
809.822 359.53
874.224 443.704
835.88 400.723
811.442 349.312
825.637 392.723
895.235 516.455
836.772 410.375
858.666 437.677
839.664 431.001
897.99 524.575
865.35 427.325
845.93 389.154
904.304 495.121
845.325 442.462
812.081 324.305
852.119 355.617
831.047 348.942
862.092 457.449
758.189 304.765
780.667 330.827
860.005 470.667
910.061 541.141
843.482 405.044
884.273 427.025
866.984 380.3
812.155 391.17
770.678 299.437
757.305 303.995
832.635 346.95
846.699 429.82
845.394 340.239
861.265 418.91
898.078 473.306
747.455 292.828
866.256 400.013
843.693 357.718
930.146 566.904
796.915 342.894
932.987 577.496
808.138 342.81
819.949 401.729
802.087 348.994
839.435 436.59
821.715 338.142
911.674 506.032
906.334 542.057
871.632 456.65
870.122 446.665
831.329 355.832
751.056 302.046
825.078 395.242
777.327 340.606
875.588 429.942
861.442 382.937
869.208 416.797
790.56 350.062
917.015 529.769
925.288 559.702
841.594 383.662
864.772 479.733
856.681 464.852
852.498 453.375
868.127 379.167
843.227 445.504
876.39 460.656
847.405 418.593
862.455 461.805
760.387 305.791
882.158 475.689
776.994 308.068
757.548 301.54
798.117 365.857
835.004 328.599
827.718 400.585
